Start,Stop,,
9.625,9.65,2008.67,2636.25
9.6375,9.6625,2031.67,2651.64
9.65,9.675,711.603,655.346
9.6625,9.6875,605.822,537.594
9.675,9.7,500.685,423.768
9.6875,9.7125,396.573,346.374
9.7,9.725,295.114,287.79
9.7125,9.7375,275.512,258.053
9.725,9.75,257.083,235.98
9.7375,9.7625,201.046,203.997
9.75,9.775,145.33,163.182
9.7625,9.7875,130.477,135.115
9.775,9.8,128.198,123.778
9.7875,9.8125,110.243,116.032
9.8,9.825,91.6936,101.978
9.8125,9.8375,94.8624,77.8512
9.825,9.85,98.6327,76.4824
9.8375,9.8625,92.9324,75.6606
9.85,9.875,98.7061,69.7415
9.8625,9.8875,101.785,69.386
9.875,9.9,96.5018,68.8054
9.8875,9.9125,82.8514,67.1218
9.9,9.925,72.5068,58.3762
9.9125,9.9375,72.3453,55.7502
9.925,9.95,66.4852,56.7952
9.9375,9.9625,181.628,265.357
9.95,9.975,3163.1,2691.17
9.9625,9.9875,3241.76,2835.64
9.975,10,1516.78,1574.34
9.9875,10.0125,1434.11,1412.48
10,10.025,702.83,746.96
10.0125,10.0375,567.647,531.862
10.025,10.05,450.153,477.717
10.0375,10.0625,423.336,440.694
10.05,10.075,374.8,348.102
10.0625,10.0875,302.437,299.13
10.075,10.1,260.85,271.658
10.0875,10.1125,196.841,211.791
10.1,10.125,172.606,163.508
10.1125,10.1375,149.272,133.455
10.125,10.15,135.119,110.322
10.1375,10.1625,110.914,104.005
10.15,10.175,89.0114,95.6184
10.1625,10.1875,93.7357,96.0682
10.175,10.2,95.1563,89.6025
10.1875,10.2125,89.5011,87.7704
10.2,10.225,82.6684,88.9959
10.2125,10.2375,75.6776,86.294
10.225,10.25,71.9695,77.3796
10.2375,10.2625,65.6213,70.4806
10.25,10.275,104.339,85.2387
10.2625,10.2875,115.522,86.865
10.275,10.3,78.3126,69.634
10.2875,10.3125,70.046,81.3953
10.3,10.325,70.1421,95.7025
10.3125,10.3375,144.549,121.921
10.325,10.35,1212.27,1167.8
10.3375,10.3625,5881.1,6741.91
10.35,10.375,7144.91,7645.13
10.3625,10.3875,4445.02,4097.46
10.375,10.4,2001.57,2093.23
10.3875,10.4125,1862.28,1764.02
10.4,10.425,1392.57,1379.41
10.4125,10.4375,989.651,1141.66
10.425,10.45,884.889,994.922
10.4375,10.4625,836.414,817.257
10.45,10.475,657.253,651.678
10.4625,10.4875,551.681,537.788
10.475,10.5,487.336,456.114
10.4875,10.5125,424.445,389.794
10.5,10.525,348.312,313.451
10.5125,10.5375,284.967,284.472
10.525,10.55,242.309,261.923
10.5375,10.5625,185.102,213.337
10.55,10.575,179.712,173.129
10.5625,10.5875,169.419,154.088
10.575,10.6,135.405,135.531
10.5875,10.6125,117.995,124.72
10.6,10.625,103.036,122.437
10.6125,10.6375,94.1492,108.282
10.625,10.65,92.5433,102.818
10.6375,10.6625,91.8825,95.804
10.65,10.675,84.4552,88.8049
10.6625,10.6875,79.0788,91.0008
10.675,10.7,75.5781,77.5685
10.6875,10.7125,82.6611,69.6108
10.7,10.725,81.6285,75.7509
10.7125,10.7375,60.5714,73.6208
10.725,10.75,58.601,107.537
10.7375,10.7625,6752.36,9766.48
10.75,10.775,9532.03,11244.8
10.7625,10.7875,7158.6,6014.45
10.775,10.8,3254.08,3144.28
10.7875,10.8125,2886.84,2924.53
10.8,10.825,2447.01,2412.47
10.8125,10.8375,1819.24,1877.31
10.825,10.85,1445.78,1555.79
10.8375,10.8625,1445.64,1226.99
10.85,10.875,1231.06,1010.78
10.8625,10.8875,850.444,865.572
10.875,10.9,644.199,723.289
10.8875,10.9125,583.927,595.385
10.9,10.925,579.477,446.414
10.9125,10.9375,475.1,415.385
10.925,10.95,355.571,369.878
10.9375,10.9625,319.446,303.724
10.95,10.975,277.905,297.943
10.9625,10.9875,229.015,272.206
10.975,11,185.057,203.359
10.9875,11.0125,162.838,154.655
11,11.025,143.05,150.516
11.0125,11.0375,127.332,134.938
11.025,11.05,111.695,126.16
11.0375,11.0625,102.575,98.6971
11.05,11.075,96.4951,89.4848
11.0625,11.0875,83.7003,85.772
11.075,11.1,74.4447,81.1801
11.0875,11.1125,4425.01,6619.89
11.1,11.125,37497.2,48783.8
11.1125,11.1375,37542.4,48661.6
11.125,11.15,6550.79,7336.38
11.1375,11.1625,5944.53,6698.2
11.15,11.175,5252.67,5920.2
11.1625,11.1875,4354.76,4527.68
11.175,11.2,3768.5,3891.43
11.1875,11.2125,3492.58,3191.73
11.2,11.225,2651.44,2505.67
11.2125,11.2375,1957.12,2230.73
11.225,11.25,1700,1839
11.2375,11.2625,1496.84,1474.33
11.25,11.275,1239.18,1281.62
11.2625,11.2875,1020.2,1022.32
11.275,11.3,849.603,850.376
11.2875,11.3125,729.591,760.598
11.3,11.325,602.749,615.788
11.3125,11.3375,475.187,565.772
11.325,11.35,416.087,439.2
11.3375,11.3625,368.085,352.223
11.35,11.375,339.309,345.461
11.3625,11.3875,297.928,278.832
11.375,11.4,220.026,214.629
11.3875,11.4125,189.363,192.352
11.4,11.425,175.935,187.916
11.4125,11.4375,152.863,193.326
11.425,11.45,154.892,182.229
11.4375,11.4625,145.379,175.739
11.45,11.475,144.603,176.393
11.4625,11.4875,150.093,178.83
11.475,11.5,153.446,195.156
11.4875,11.5125,155.577,200.338
11.5,11.525,152.807,218.385
11.5125,11.5375,161.504,221.107
11.525,11.55,168.083,216.081
11.5375,11.5625,178.085,248.161
11.55,11.575,176.124,245.357
11.5625,11.5875,165.151,204.779
11.575,11.6,162.589,194.453
11.5875,11.6125,22780.5,33438
11.6,11.625,26852.7,36928.5
11.6125,11.6375,14753,16238.1
11.625,11.65,5471.13,6101.06
11.6375,11.6625,5087.36,5734.66
11.65,11.675,4618.65,4744.54
11.6625,11.6875,3928.28,4003.44
11.675,11.7,3033.08,3231.02
11.6875,11.7125,2675.03,2465.47
11.7,11.725,2213.8,2232.08
11.7125,11.7375,1661.2,1860.96
11.725,11.75,1445.76,1450.46
11.7375,11.7625,1244.43,1217.34
11.75,11.775,1150.6,1078.13
11.7625,11.7875,878.895,857.931
11.775,11.8,756.808,716.192
11.7875,11.8125,648.93,622.631
11.8,11.825,475.117,561.712
11.8125,11.8375,437.449,518.092
11.825,11.85,407.471,456.16
11.8375,11.8625,354.358,393.637
11.85,11.875,325.514,324.249
11.8625,11.8875,276.118,271.749
11.875,11.9,244.735,301.495
11.8875,11.9125,237.246,307.265
11.9,11.925,231.576,306.317
11.9125,11.9375,198.706,292.7
11.925,11.95,175.694,227.702
11.9375,11.9625,180.098,205.155
11.95,11.975,163.998,204.791
11.9625,11.9875,157.677,216.664
11.975,12,153.827,197.768
11.9875,12.0125,155.421,187.911
12,12.025,164.173,203.24
12.0125,12.0375,160.606,193.131
12.025,12.05,148.1,182.394
12.0375,12.0625,146.063,187.212
12.05,12.075,144.6,181.619
12.0625,12.0875,120.958,165.817
12.075,12.1,118.385,168.657
12.0875,12.1125,119.279,152.979
12.1,12.125,125.141,157.221
12.1125,12.1375,125.143,164.553
12.125,12.15,31347.5,39317
12.1375,12.1625,33878.8,41264.7
12.15,12.175,14102.1,13751.9
12.1625,12.1875,7809.35,7546.61
12.175,12.2,6543.79,7248.61
12.1875,12.2125,5021.81,6394.58
12.2,12.225,4117.67,4780.75
12.2125,12.2375,3642.65,4107.13
12.225,12.25,3158.93,3470.09
12.2375,12.2625,2717.09,2815.4
12.25,12.275,2179.1,2353.75
12.2625,12.2875,1609.89,2121.92
12.275,12.3,1460.55,1775.52
12.2875,12.3125,1255.67,1367.14
12.3,12.325,1042.27,1126.09
12.3125,12.3375,852.213,976.211
12.325,12.35,798.492,818.748
12.3375,12.3625,747.627,658.684
12.35,12.375,556.403,598.97
12.3625,12.3875,459.151,544.709
12.375,12.4,384.635,459.505
12.3875,12.4125,314.327,395.673
12.4,12.425,274.714,306.303
12.4125,12.4375,241.897,243.113
12.425,12.45,217.891,202.553
12.4375,12.4625,202.569,185.405
12.45,12.475,170.094,168.424
12.4625,12.4875,141.289,138.679
12.475,12.5,126.62,124.434
12.4875,12.5125,109.852,112.015
12.5,12.525,98.6245,93.678
12.5125,12.5375,89.4976,90.9363
12.525,12.55,84.3566,84.6696
12.5375,12.5625,79.0706,76.9713
12.55,12.575,76.1015,78.9907
12.5625,12.5875,76.8073,80.4231
12.575,12.6,74.3887,85.55
12.5875,12.6125,81.9864,90.5374
12.6,12.625,89.1969,95.3884
12.6125,12.6375,100.93,98.5159
12.625,12.65,107.139,98.8591
12.6375,12.6625,109.911,106.035
12.65,12.675,118.363,110.355
12.6625,12.6875,140.179,138.711
12.675,12.7,141.635,141.058
12.6875,12.7125,121.034,141.065
12.7,12.725,114.12,147.162
12.7125,12.7375,114.265,168.585
12.725,12.75,129.606,193.702
12.7375,12.7625,125.631,160.25
12.75,12.775,147.332,160.275
12.7625,12.7875,4483.06,3806.44
12.775,12.8,5047.73,4899.39
12.7875,12.8125,3127.51,3341.3
12.8,12.825,2199.04,1456.52
12.8125,12.8375,964,887.948
12.825,12.85,867.704,757.441
12.8375,12.8625,688.262,654.544
12.85,12.875,541.768,507.258
12.8625,12.8875,417.656,411.914
12.875,12.9,363,334.841
12.8875,12.9125,310.951,265.353
12.9,12.925,248.445,210.045
12.9125,12.9375,194.722,198.616
12.925,12.95,181.364,174.929
12.9375,12.9625,152.991,151.538
12.95,12.975,135.437,139.389
12.9625,12.9875,124.56,116.835
12.975,13,121.697,103.222
12.9875,13.0125,107.533,99.8085
13,13.025,94.3465,102.149
13.0125,13.0375,98.2977,96.0566
13.025,13.05,96.7628,83.6977
13.0375,13.0625,86.3179,80.0521
13.05,13.075,94.3745,97.5063
13.0625,13.0875,103.122,111.575
13.075,13.1,93.6878,102.78
13.0875,13.1125,79.3244,98.605
13.1,13.125,107.193,160.25
13.1125,13.1375,7031.66,5424.89
13.125,13.15,7165.99,5627.35
13.1375,13.1625,1533.82,1616.74
13.15,13.175,917.556,855.272
13.1625,13.1875,840.596,759.911
13.175,13.2,658.875,641.218
13.1875,13.2125,529.042,593.713
13.2,13.225,490.738,484.356
13.2125,13.2375,387.566,372.606
13.225,13.25,334.287,319.819
13.2375,13.2625,302.786,295.065
13.25,13.275,247.436,249.728
13.2625,13.2875,206.4,213.608
13.275,13.3,177.741,176.712
13.2875,13.3125,167.987,165.641
13.3,13.325,155.668,146.746
13.3125,13.3375,132.748,133.152
13.325,13.35,118.613,133.562
13.3375,13.3625,114.222,125.265
13.35,13.375,116.385,104.217
13.3625,13.3875,109.919,95.4631
13.375,13.4,104.09,106.043
13.3875,13.4125,101.025,106.119
13.4,13.425,100.183,93.2406
13.4125,13.4375,119.983,99.3823
13.425,13.45,124.596,98.3324
13.4375,13.4625,114.122,90.4918
13.45,13.475,104.779,97.9094
13.4625,13.4875,89.0698,102.838
13.475,13.5,168.564,187.228
13.4875,13.5125,6539.42,7086.82
13.5,13.525,6667.48,7183.64
13.5125,13.5375,1428.4,1314.32
13.525,13.55,818.852,967.846
13.5375,13.5625,777.54,949.466
13.55,13.575,665.818,691.368
13.5625,13.5875,536.545,578.268
13.575,13.6,415.329,462.054
13.5875,13.6125,352.884,417.043
13.6,13.625,305.776,369.251
13.6125,13.6375,259.652,271.404
13.625,13.65,215.674,231.28
13.6375,13.6625,184.15,188.623
13.65,13.675,165.538,176.495
13.6625,13.6875,148.033,163.598
13.675,13.7,131.547,147.431
13.6875,13.7125,114.151,137.365
13.7,13.725,108.758,128.345
13.7125,13.7375,109.392,109.332
13.725,13.75,116.316,114.692
13.7375,13.7625,112.845,125.746
13.75,13.775,100.883,112.567
13.7625,13.7875,88.9291,105.413
13.775,13.8,87.128,105.189
13.7875,13.8125,93.0593,97.3834
13.8,13.825,115.3,102.987
13.8125,13.8375,124.556,95.6161
13.825,13.85,126.857,82.3408
13.8375,13.8625,125.771,82.0923
13.85,13.875,99.53,79.5184
13.8625,13.8875,74.7484,79.626
13.875,13.9,80.0097,78.2554
13.8875,13.9125,95.6815,72.6732
13.9,13.925,101.38,71.5709
13.9125,13.9375,88.3275,86.6505
13.925,13.95,67.5056,94.9384
13.9375,13.9625,65.4797,89.4024
13.95,13.975,68.8972,79.5794
13.9625,13.9875,87.8454,71.7833
13.975,14,115.62,77.5091
13.9875,14.0125,128.016,83.0408
14,14.025,114.277,98.6723
14.0125,14.0375,95.7234,100.512
14.025,14.05,95.4304,85.8008
14.0375,14.0625,98.4164,95.3873
14.05,14.075,107.352,110.297
14.0625,14.0875,118.352,115.338
14.075,14.1,118.125,123.145
14.0875,14.1125,113.947,127.476
14.1,14.125,125.328,122.019
14.1125,14.1375,122.588,118.939
14.125,14.15,122.307,137.464
14.1375,14.1625,132.734,144.765
14.15,14.175,124.442,125.252
14.1625,14.1875,126.338,128.26
14.175,14.2,132.849,128.533
14.1875,14.2125,136.76,139.595
14.2,14.225,128.586,149.864
14.2125,14.2375,8220.18,8408.49
14.225,14.25,8387.1,8536.94
14.2375,14.2625,2226.99,1872.02
14.25,14.275,1821.24,1676.65
14.2625,14.2875,1425.33,1509.04
14.275,14.3,1244.19,1156.29
14.2875,14.3125,1068.59,998.486
14.3,14.325,852.451,891.442
14.3125,14.3375,637.362,815.741
14.325,14.35,562.804,649.724
14.3375,14.3625,516.144,491.193
14.35,14.375,491.204,457.931
14.3625,14.3875,429.41,354.768
14.375,14.4,351.304,308.204
14.3875,14.4125,302.233,275.462
14.4,14.425,246.803,221.01
14.4125,14.4375,233.1,207.824
14.425,14.45,188.463,204.512
14.4375,14.4625,175.037,183.788
14.45,14.475,194.221,181.742
14.4625,14.4875,198.009,173.69
14.475,14.5,180.505,174.012
14.4875,14.5125,6812.17,5376.99
14.5,14.525,7588.83,6144.08
14.5125,14.5375,3517.96,3141.64
14.525,14.55,1492.04,1296.69
14.5375,14.5625,1277.38,1121.15
14.55,14.575,932.115,1033.69
14.5625,14.5875,716.884,905.916
14.575,14.6,626.69,745.776
14.5875,14.6125,523.015,606.127
14.6,14.625,479.538,507.858
14.6125,14.6375,428.883,447.361
14.625,14.65,370.92,405.575
14.6375,14.6625,346.861,364.159
14.65,14.675,265.978,309.854
14.6625,14.6875,207.707,240.023
14.675,14.7,190.064,222.14
14.6875,14.7125,167.996,192.954
14.7,14.725,141.876,161.558
14.7125,14.7375,134.468,140.077
14.725,14.75,128.068,114.182
14.7375,14.7625,113.61,99.8652
14.75,14.775,101.751,108.93
14.7625,14.7875,94.9257,104.035
14.775,14.8,83.601,87.9068
14.7875,14.8125,71.7863,80.5582
14.8,14.825,66.355,71.5025
14.8125,14.8375,14592.6,12390.3
14.825,14.85,15152.6,12812.4
14.8375,14.8625,4885.55,3718.13
14.85,14.875,3247.06,2379.33
14.8625,14.8875,2264.59,2143.21
14.875,14.9,2155.92,2004.09
14.8875,14.9125,1943.01,1659.91
14.9,14.925,1302.2,1188.85
14.9125,14.9375,1174.29,1045.2
14.925,14.95,1035.42,943.807
14.9375,14.9625,835.317,720.671
14.95,14.975,587.921,519.699
14.9625,14.9875,468.4,506.41
14.975,15,478.06,465.823
14.9875,15.0125,480.518,397.6
15,15.025,375.6,357.924
15.0125,15.0375,253.857,311.631
15.025,15.05,222.191,288.037
15.0375,15.0625,211.096,241.89
15.05,15.075,187.535,215.896
15.0625,15.0875,151.715,155.511
15.075,15.1,139.067,140.002
15.0875,15.1125,132.506,100.181
15.1,15.125,110.548,94.5363
15.1125,15.1375,97.8496,92.4428
15.125,15.15,106.902,89.3571
15.1375,15.1625,103.583,86.4851
15.15,15.175,104.327,78.9758
15.1625,15.1875,103.164,79.4301
15.175,15.2,97.4896,84.9621
15.1875,15.2125,100.756,89.1761
15.2,15.225,88.7547,91.0731
15.2125,15.2375,68.4071,85.9109
15.225,15.25,75.4264,76.7492
15.2375,15.2625,84.9975,104.403
15.25,15.275,77.6363,108.931
15.2625,15.2875,67.798,82.0836
15.275,15.3,78.2199,83.6099
15.2875,15.3125,85.7311,86.033
15.3,15.325,165.415,115.308
15.3125,15.3375,2130.93,1355.67
15.325,15.35,2137.54,1379.62
15.3375,15.3625,5945.33,8398.43
15.35,15.375,6281.02,8539.03
15.3625,15.3875,2242.39,1731.58
15.375,15.4,1431.51,1008.84
15.3875,15.4125,1313.55,1059.89
15.4,15.425,891.657,958.279
15.4125,15.4375,651.949,685.79
15.425,15.45,638.129,579.502
15.4375,15.4625,598.473,492.17
15.45,15.475,453.128,419.585
15.4625,15.4875,357.291,342.635
15.475,15.5,312.977,297.78
15.4875,15.5125,263.55,244.993
15.5,15.525,206.744,189.378
15.5125,15.5375,194.519,170.978
15.525,15.55,173.473,140.539
15.5375,15.5625,151.976,128.421
15.55,15.575,134.915,126.247
15.5625,15.5875,110.661,110.559
15.575,15.6,93.4937,89.1851
15.5875,15.6125,88.4071,96.7726
15.6,15.625,90.6258,105.399
15.6125,15.6375,83.7729,87.3372
15.625,15.65,85.6263,70.1853
15.6375,15.6625,83.1649,65.7138
15.65,15.675,76.206,62.0502
15.6625,15.6875,73.3087,59.1296
15.675,15.7,70.742,52.1684
15.6875,15.7125,68.3968,55.7659
15.7,15.725,64.2096,61.0066
15.7125,15.7375,62.7948,60.9685
15.725,15.75,59.3404,65.6281
15.7375,15.7625,69.5029,60.9082
15.75,15.775,71.4249,57.551
15.7625,15.7875,60.4051,58.7686
15.775,15.8,63.151,58.1139
15.7875,15.8125,60.4111,61.1953
15.8,15.825,59.8627,55.0732
15.8125,15.8375,64.6047,58.0104
15.825,15.85,63.352,68.1261
15.8375,15.8625,68.1078,66.2444
15.85,15.875,71.2466,56.8421
15.8625,15.8875,64.6679,58.7089
15.875,15.9,65.3055,61.7423
15.8875,15.9125,60.9957,49.4767
15.9,15.925,68.5981,46.2225
15.9125,15.9375,79.3039,54.8938
15.925,15.95,70.8626,64.01
15.9375,15.9625,70.682,64.4809
15.95,15.975,83.7196,61.2631
15.9625,15.9875,72.8883,62.3203
15.975,16,56.2869,58.5103
15.9875,16.0125,62.8204,55.1045
16,16.025,187.042,80.3377
16.0125,16.0375,4069.13,2545.79
16.025,16.05,4121.14,5279.51
16.0375,16.0625,2881.29,5598.84
16.05,16.075,2859.63,3207.94
16.0625,16.0875,792.244,779.153
16.075,16.1,785.448,721.594
16.0875,16.1125,682.23,633.033
16.1,16.125,502.995,497.647
16.1125,16.1375,477.102,422.601
16.125,16.15,450.181,385.985
16.1375,16.1625,346.04,340.135
16.15,16.175,248.587,266.789
16.1625,16.1875,224.927,233.044
16.175,16.2,183.701,207.994
16.1875,16.2125,163.145,164.295
16.2,16.225,158.381,131.344
16.2125,16.2375,132.87,124.148
16.225,16.25,122.264,125.095
16.2375,16.2625,120.851,106.507
16.25,16.275,115.734,94.9564
16.2625,16.2875,109.458,87.326
16.275,16.3,103.46,78.0131
16.2875,16.3125,87.9321,71.9583
16.3,16.325,78.8212,62.7037
16.3125,16.3375,82.1076,61.0221
16.325,16.35,73.9153,63.9907
16.3375,16.3625,60.6546,61.7528
16.35,16.375,54.445,60.79
16.3625,16.3875,56.8279,56.5012
16.375,16.4,57.8202,51.1305
16.3875,16.4125,60.0602,54.2469
16.4,16.425,61.0855,52.6112
16.4125,16.4375,59.8997,52.7122
16.425,16.45,60.8094,56.302
16.4375,16.4625,67.2062,62.7169
16.45,16.475,66.4099,63.2903
16.4625,16.4875,65.8346,59.7156
16.475,16.5,69.7645,58.3209
16.4875,16.5125,176.304,118.961
16.5,16.525,2769.58,1384.4
16.5125,16.5375,2836.07,1596.41
16.525,16.55,671.046,830.746
16.5375,16.5625,319.548,299.176
16.55,16.575,293.379,287.312
16.5625,16.5875,235.071,253.492
16.575,16.6,202.078,208.151
16.5875,16.6125,181.07,176.479
16.6,16.625,152.816,153.546
16.6125,16.6375,128.164,131.782
16.625,16.65,116.082,104.669
16.6375,16.6625,106.959,91.9915
16.65,16.675,93.5192,96.6548
16.6625,16.6875,82.0808,92.1596
16.675,16.7,89.3639,84.9299
16.6875,16.7125,83.6098,88.6374
16.7,16.725,74.2936,86.4301
16.7125,16.7375,74.3134,67.8815
16.725,16.75,71.3557,58.4801
16.7375,16.7625,67.4811,66.8299
16.75,16.775,71.2672,71.3045
16.7625,16.7875,71.6694,64.4307
16.775,16.8,65.9941,64.2798
16.7875,16.8125,67.2835,60.4569
16.8,16.825,71.9612,56.2633
16.8125,16.8375,93.6004,67.8224
16.825,16.85,93.4498,73.6176
16.8375,16.8625,73.7994,72.3156
16.85,16.875,74.3509,87.9183
16.8625,16.8875,77.3609,99.1676
16.875,16.9,79.2331,90.4783
16.8875,16.9125,98.8997,96.9606
16.9,16.925,2439.96,370.39
16.9125,16.9375,3044.65,1363.93
16.925,16.95,1836.17,1339.48
16.9375,16.9625,315.486,356.79
16.95,16.975,295.979,314.811
16.9625,16.9875,240.467,253.784
16.975,17,197.811,223.616
16.9875,17.0125,183.318,193.657
17,17.025,154.929,168.416
17.0125,17.0375,136.319,157.886
17.025,17.05,133.511,148.157
17.0375,17.0625,129.661,146.78
17.05,17.075,147.689,156.296
17.0625,17.0875,143.099,158.402
17.075,17.1,124.429,149.195
17.0875,17.1125,127.926,145.853
17.1,17.125,129.234,153.598
17.1125,17.1375,130.831,166.847
17.125,17.15,139.615,167.421
17.1375,17.1625,128.484,140.392
17.15,17.175,110.208,119.314
17.1625,17.1875,119.96,144.725
17.175,17.2,122.41,141.343
17.1875,17.2125,124.466,126.412
17.2,17.225,130.364,146.784
17.2125,17.2375,135.215,158.552
17.225,17.25,136.588,148.665
17.2375,17.2625,128.165,141.154
17.25,17.275,123.261,149.024
17.2625,17.2875,115.365,145.44
17.275,17.3,111.928,145.557
17.2875,17.3125,122.017,138.958
17.3,17.325,152.817,138.63
17.3125,17.3375,2703.48,762.008
17.325,17.35,4061.6,6179.81
17.3375,17.3625,3091.21,6163.62
17.35,17.375,784.325,745.375
17.3625,17.3875,722.085,661.918
17.375,17.4,682.392,605.977
17.3875,17.4125,594.994,490.961
17.4,17.425,489.16,433.859
17.4125,17.4375,372.644,337.311
17.425,17.45,283.725,312.289
17.4375,17.4625,243.591,265.643
17.45,17.475,230.28,212.222
17.4625,17.4875,198.395,183.559
17.475,17.5,155.42,152.631
17.4875,17.5125,130.527,129.555
17.5,17.525,107.062,110.99
17.5125,17.5375,102.517,106.145
17.525,17.55,82.808,95.5385
17.5375,17.5625,75.3046,77.3065
17.55,17.575,72.3831,64.1598
17.5625,17.5875,73.0506,60.1033
17.575,17.6,71.0635,64.0563
17.5875,17.6125,67.4773,67.5117
17.6,17.625,62.1239,64.8325
17.6125,17.6375,59.776,60.0948
17.625,17.65,61.2913,60.4246
17.6375,17.6625,54.3847,57.8
17.65,17.675,50.1197,49.2415
17.6625,17.6875,46.5983,47.0144
17.675,17.7,50.3844,53.7455
17.6875,17.7125,51.6507,60.3031
17.7,17.725,65.383,75.4146
17.7125,17.7375,934.61,279.225
17.725,17.75,2206.27,3852.63
17.7375,17.7625,2467.22,4057.5
17.75,17.775,1540.2,1406.75
17.7625,17.7875,764.559,716.392
17.775,17.8,699.833,665.884
17.7875,17.8125,533.899,587.705
17.8,17.825,403.61,467.812
17.8125,17.8375,378.411,398.858
17.825,17.85,332.168,352.436
17.8375,17.8625,273.642,287.619
17.85,17.875,262.026,221.873
17.8625,17.8875,204.804,189.244
17.875,17.9,176.691,155.793
17.8875,17.9125,168.081,127.501
17.9,17.925,152.985,136.405
17.9125,17.9375,137.253,129.428
17.925,17.95,120.075,108.894
17.9375,17.9625,117.567,111.113
17.95,17.975,122.271,109.455
17.9625,17.9875,121.489,103.285
17.975,18,119.411,101.933
17.9875,18.0125,115.499,94.3171
18,18.025,107.434,89.9688
18.0125,18.0375,114.75,94.0883
18.025,18.05,129.812,92.6046
18.0375,18.0625,121.774,86.047
18.05,18.075,106.948,96.5514
18.0625,18.0875,134.334,100.946
18.075,18.1,144.615,96.7345
18.0875,18.1125,142.504,90.3314
18.1,18.125,141.025,89.2141
18.1125,18.1375,221.693,208.969
18.125,18.15,2968.43,3110.92
18.1375,18.1625,3147.91,3252.22
18.15,18.175,1167.26,1052.95
18.1625,18.1875,638.233,599.435
18.175,18.2,550.103,573.479
18.1875,18.2125,440.107,464.579
18.2,18.225,371.436,368.849
18.2125,18.2375,326.927,317.645
18.225,18.25,274.262,258.003
18.2375,18.2625,242.592,215.489
18.25,18.275,216.633,197.944
18.2625,18.2875,199.126,183.476
18.275,18.3,193.736,164.477
18.2875,18.3125,167.334,138.074
18.3,18.325,140.979,122.303
18.3125,18.3375,134.004,118.547
18.325,18.35,147.016,111.463
18.3375,18.3625,154.736,109.612
18.35,18.375,132.637,101.012
18.3625,18.3875,111.387,97.0346
18.375,18.4,109.874,97.1129
18.3875,18.4125,111.771,105.668
18.4,18.425,110.042,105.891
18.4125,18.4375,115.004,105.022
18.425,18.45,141.952,123.97
18.4375,18.4625,172.062,152.767
18.45,18.475,199.843,185.163
18.4625,18.4875,208.689,199.343
18.475,18.5,181.218,180.178
18.4875,18.5125,135.935,138.266
18.5,18.525,97.804,118.895
18.5125,18.5375,90.0922,109.274
18.525,18.55,92.1162,107.254
18.5375,18.5625,78.2572,99.6772
18.55,18.575,71.7454,79.9957
18.5625,18.5875,94.4242,90.3577
18.575,18.6,96.0497,88.3751
18.5875,18.6125,79.3318,72.6559
18.6,18.625,79.271,78.3155
18.6125,18.6375,74.943,76.0744
18.625,18.65,84.6244,71.0353
18.6375,18.6625,88.302,84.2092
18.65,18.675,99.0847,95.4155
18.6625,18.6875,93.1851,94.3478
18.675,18.7,75.5418,89.5098
18.6875,18.7125,98.2319,92.8049
18.7,18.725,95.0828,86.3658
18.7125,18.7375,72.7453,82.4347
18.725,18.75,71.7918,78.1343
18.7375,18.7625,84.0209,68.8663
18.75,18.775,84.1625,73.3683
18.7625,18.7875,87.9628,71.527
18.775,18.8,101.729,74.5435
18.7875,18.8125,97.4805,89.5548
18.8,18.825,88.0954,85.0696
18.8125,18.8375,86.233,76.5189
18.825,18.85,97.4878,77.0559
18.8375,18.8625,97.2908,88.2189
18.85,18.875,84.7748,93.4748
18.8625,18.8875,94.5096,80.6986
18.875,18.9,91.5264,85.1973
18.8875,18.9125,85.7086,84.2368
18.9,18.925,90.2443,78.649
18.9125,18.9375,99.6097,90.8476
18.925,18.95,110.749,95.0865
18.9375,18.9625,95.8979,77.9686
18.95,18.975,78.7031,57.3397
18.9625,18.9875,79.9228,66.8492
18.975,19,80.8665,77.1761
18.9875,19.0125,86.7331,74.6446
19,19.025,85.3202,79.2402
19.0125,19.0375,86.3261,81.2962
19.025,19.05,146.012,113.054
19.0375,19.0625,160.743,129.477
19.05,19.075,125.093,110.615
19.0625,19.0875,127.814,104.832
19.075,19.1,123.656,101.681
19.0875,19.1125,110.146,99.7927
19.1,19.125,115.703,98.4523
19.1125,19.1375,120.397,101.202
19.125,19.15,123.582,100.247
19.1375,19.1625,102.084,91.0605
19.15,19.175,102.261,104.141
19.1625,19.1875,111.394,119.823
19.175,19.2,95.4469,102.77
19.1875,19.2125,103.812,89.0676
19.2,19.225,93.6397,88.8267
19.2125,19.2375,67.0381,75.8895
19.225,19.25,78.5761,77.5639
19.2375,19.2625,86.1338,81.9057
19.25,19.275,76.2562,77.3865
19.2625,19.2875,76.8018,71.5619
19.275,19.3,72.5906,67.2962
19.2875,19.3125,74.161,69.1713
19.3,19.325,83.9731,74.1305
19.3125,19.3375,74.9638,73.3325
19.325,19.35,61.2504,63.5674
19.3375,19.3625,58.8024,53.4544
19.35,19.375,61.8209,58.2704
19.3625,19.3875,59.8235,59.8121
19.375,19.4,60.2506,60.8865
19.3875,19.4125,66.8877,61.8204
19.4,19.425,68.8836,67.162
19.4125,19.4375,69.5113,64.0055
19.425,19.45,134.436,123.266
19.4375,19.4625,141.014,130.911
